date,long_return,short_return,total_return
2005-01-18T00:00:00,-1.526343387,-2.062854011,0.536510624
2005-01-19T00:00:00,-0.761398639,-0.94706938,0.185670742
2005-01-20T00:00:00,-0.60528006,-0.738734866,0.133454806
2005-01-21T00:00:00,-1.15967449,-1.484391009,0.324716519
2005-01-24T00:00:00,0.603968921,0.531925075,0.072043845
2005-01-25T00:00:00,1.167979939,2.211389998,-1.043410059
2005-01-26T00:00:00,-0.047858141,0.515618272,-0.563476413
2005-01-27T00:00:00,-0.418110933,-0.898880926,0.480769993
2005-01-28T00:00:00,1.271534358,1.19465165,0.076882708
2005-01-31T00:00:00,0.370501656,0.087107188,0.283394468
2005-02-01T00:00:00,0.368005898,0.288694739,0.079311159
2005-02-02T00:00:00,-0.236476535,-0.551486466,0.315009932
2005-02-03T00:00:00,1.41633688,1.810604295,-0.394267415
2005-02-04T00:00:00,-0.377986091,-0.5449643,0.16697821
2005-02-07T00:00:00,0.376345891,0.485195811,-0.10884992
2005-02-08T00:00:00,-1.4584779,-2.154989715,0.696511815
2005-02-09T00:00:00,-0.266113117,0.382249084,-0.648362202
2005-02-10T00:00:00,1.792526291,1.406002395,0.386523896
2005-02-11T00:00:00,0.008063801,0.184888338,-0.176824538
2005-02-14T00:00:00,0.545659161,0.401839776,0.143819386
2005-02-15T00:00:00,0.592603465,0.337786364,0.2548171
2005-02-16T00:00:00,-1.001270849,-1.477128662,0.475857813
2005-02-17T00:00:00,-0.045576789,0.271560096,-0.317136885
2005-02-18T00:00:00,-1.362873191,-0.850885495,-0.511987696
2005-02-22T00:00:00,0.214441481,0.025117413,0.189324068
2005-02-23T00:00:00,0.939447801,1.094864624,-0.155416823
2005-02-24T00:00:00,0.926160194,1.318898868,-0.392738674
2005-02-25T00:00:00,-0.100040186,-0.866438676,0.76639849
2005-02-28T00:00:00,0.988844073,0.208725264,0.780118809
2005-03-01T00:00:00,0.376498212,-0.593667142,0.970165354
2005-03-02T00:00:00,-0.034528157,-0.144193591,0.109665434
2005-03-03T00:00:00,0.525406996,0.529486946,-0.004079949
2005-03-04T00:00:00,1.244410674,0.336572967,0.907837706
2005-03-07T00:00:00,-1.245357705,-0.706193361,-0.539164344
2005-03-08T00:00:00,-1.01012562,-1.173837577,0.163711957
2005-03-09T00:00:00,-0.460039765,-0.050945892,-0.409093872
2005-03-10T00:00:00,-0.112338536,-1.279841586,1.16750305
2005-03-11T00:00:00,0.568608734,0.479023837,0.089584897
2005-03-14T00:00:00,-0.931584144,-1.040471813,0.108887669
2005-03-15T00:00:00,-0.476899181,-1.189823962,0.712924781
2005-03-16T00:00:00,0.549175737,0.244242207,0.30493353
2005-03-17T00:00:00,-0.417305104,-0.318250822,-0.099054283
2005-03-18T00:00:00,-0.021117494,0.017792674,-0.038910168
2005-03-21T00:00:00,-0.678504206,-0.781596342,0.103092136
2005-03-22T00:00:00,-0.684786045,-0.252229392,-0.432556653
2005-03-23T00:00:00,0.397688227,-0.029039238,0.426727466
2005-03-24T00:00:00,-0.004786275,-0.232258075,0.227471801
2005-03-28T00:00:00,-1.42937038,-1.48474718,0.0553768
2005-03-29T00:00:00,2.131602949,1.686693341,0.444909608
2005-03-30T00:00:00,0.917084161,-0.57541452,1.492498681
2005-03-31T00:00:00,-0.219075246,-0.328085551,0.109010305
2005-04-01T00:00:00,0.201575435,-0.176670058,0.378245493
2005-04-04T00:00:00,-0.316043325,-0.618217697,0.302174373
2005-04-05T00:00:00,0.227227254,0.450988531,-0.223761278
2005-04-06T00:00:00,1.100245302,0.603656774,0.496588527
2005-04-07T00:00:00,-0.837321484,-0.894266172,0.056944688
2005-04-08T00:00:00,-0.308042236,-0.393748088,0.085705853
2005-04-11T00:00:00,0.302653975,-0.048594145,0.351248119
2005-04-12T00:00:00,-2.216448729,-1.656213169,-0.560235559
2005-04-13T00:00:00,-0.94690319,-1.214369862,0.267466671
2005-04-14T00:00:00,-3.140495205,-1.772632706,-1.367862499
2005-04-15T00:00:00,0.679744031,0.223652888,0.456091143
2005-04-18T00:00:00,1.948294664,1.436475868,0.511818796
2005-04-19T00:00:00,-1.629813432,-1.259652218,-0.370161214
2005-04-20T00:00:00,2.672455834,2.317501579,0.354954255
2005-04-21T00:00:00,-1.21778605,-1.441891113,0.224105063
2005-04-22T00:00:00,1.235123116,1.169475758,0.065647359
2005-04-25T00:00:00,-1.160458202,-1.424137092,0.26367889
2005-04-26T00:00:00,-0.093262722,-0.339989468,0.246726745
2005-04-27T00:00:00,-1.711664512,-1.931025656,0.219361144
2005-04-28T00:00:00,0.600692793,0.084827292,0.515865501
2005-04-29T00:00:00,1.06719418,0.363352404,0.703841776
2005-05-02T00:00:00,-0.152913912,-0.644687578,0.491773667
2005-05-03T00:00:00,1.465409733,0.982314644,0.48309509
2005-05-04T00:00:00,-0.017581091,-0.300223534,0.282642443
2005-05-05T00:00:00,0.767174394,-0.30242561,1.069600003
2005-05-06T00:00:00,0.833452811,0.386968167,0.446484644
2005-05-09T00:00:00,-0.969536029,-1.050534823,0.080998794
2005-05-10T00:00:00,0.379798097,0.418709981,-0.038911884
2005-05-11T00:00:00,-1.4849243,-1.043910012,-0.441014288
2005-05-12T00:00:00,-0.021137017,0.292045025,-0.313182042
